0.1,92,0.075426,-0.0026323,0.01008,0,1,0.0035236,0.0086074,0.0072689,0.0035236,-6.8406e-08,0.034038,-0.047547,0.013474,1.3435e-05,0.0035457
0.1,93,0.075398,-0.003946,0.0098551,0,1,0.0034796,0.008415,0.0071065,0.0034796,-6.5839e-08,0.034016,-0.047559,0.013466,1.2851e-05,0.0035437
0.1,94,0.075366,-0.0052573,0.0096337,0,1,0.003431,0.008226,0.0069469,0.003431,-6.3356e-08,0.033991,-0.047571,0.013457,1.229e-05,0.0035414
0.1,95,0.075332,-0.0065656,0.0094163,0,1,0.0033783,0.0080404,0.0067901,0.0033783,-6.0958e-08,0.033965,-0.047585,0.013448,1.1752e-05,0.003539
0.1,96,0.075295,-0.0078704,0.009203,0,1,0.003322,0.0078583,0.0066363,0.003322,-5.8642e-08,0.033937,-0.0476,0.013437,1.1236e-05,0.0035364
0.1,97,0.075256,-0.0091713,0.008994,0,1,0.0032624,0.0076798,0.0064856,0.0032624,-5.6409e-08,0.033907,-0.047615,0.013427,1.0742e-05,0.0035336
0.1,98,0.075215,-0.010468,0.0087892,0,1,0.0032001,0.0075049,0.0063379,0.0032001,-5.4256e-08,0.033875,-0.047631,0.013415,1.027e-05,0.0035307
0.1,99,0.075172,-0.01176,0.0085886,0,1,0.0031355,0.0073337,0.0061933,0.0031355,-5.2182e-08,0.033843,-0.047648,0.013403,9.8171e-06,0.0035277
0.1,100,0.075128,-0.013046,0.0083924,0,1,0.003069,0.0071661,0.0060518,0.003069,-5.0185e-08,0.033809,-0.047666,0.013391,9.3843e-06,0.0035246
0.1,101,0.075084,-0.014327,0.0082005,0,1,0.003001,0.0070022,0.0059134,0.003001,-4.8262e-08,0.033775,-0.047683,0.013379,8.9704e-06,0.0035215
0.1,102,0.075038,-0.015601,0.0080128,0,1,0.0029319,0.0068419,0.005778,0.0029319,-4.6412e-08,0.03374,-0.047701,0.013366,8.5745e-06,0.0035183
0.1,103,0.074992,-0.01687,0.0078292,0,1,0.0028622,0.0066852,0.0056457,0.0028622,-4.4632e-08,0.033705,-0.04772,0.013354,8.1961e-06,0.003515
0.1,104,0.074946,-0.018131,0.0076498,0,1,0.0027921,0.006532,0.0055163,0.0027921,-4.2919e-08,0.03367,-0.047738,0.013341,7.8341e-06,0.0035118
0.1,105,0.0749,-0.019385,0.0074744,0,1,0.002722,0.0063822,0.0053898,0.002722,-4.127e-08,0.033634,-0.047756,0.013328,7.488e-06,0.0035085
0.1,106,0.074854,-0.020632,0.0073028,0,1,0.0026523,0.0062357,0.0052661,0.0026523,-3.9684e-08,0.033599,-0.047775,0.013316,7.1567e-06,0.0035053
0.1,107,0.074808,-0.021872,0.007135,0,1,0.0025833,0.0060924,0.005145,0.0025833,-3.8156e-08,0.033564,-0.047793,0.013303,6.8397e-06,0.0035021
0.1,108,0.074763,-0.023103,0.0069707,0,1,0.0025153,0.0059521,0.0050266,0.0025153,-3.6685e-08,0.03353,-0.047811,0.013291,6.536e-06,0.0034989
0.1,109,0.074719,-0.024326,0.0068098,0,1,0.0024486,0.0058148,0.0049106,0.0024486,-3.5266e-08,0.033496,-0.047828,0.013278,6.245e-06,0.0034958
0.1,110,0.074676,-0.025541,0.0066522,0,1,0.0023833,0.0056801,0.0047969,0.0023833,-3.3898e-08,0.033463,-0.047845,0.013267,5.9659e-06,0.0034928
0.1,111,0.074634,-0.026746,0.0064975,0,1,0.0023199,0.0055481,0.0046854,0.0023199,-3.2578e-08,0.033432,-0.047862,0.013255,5.698e-06,0.0034898
0.1,112,0.074593,-0.027943,0.0063457,0,1,0.0022584,0.0054184,0.0045759,0.0022584,-3.1302e-08,0.033401,-0.047878,0.013244,5.4406e-06,0.0034869
0.1,113,0.074554,-0.029131,0.0061964,0,1,0.0021992,0.005291,0.0044682,0.0021992,-3.0068e-08,0.033371,-0.047894,0.013233,5.193e-06,0.0034842
0.1,114,0.074517,-0.030309,0.0060495,0,1,0.0021423,0.0051655,0.0043623,0.0021423,-2.8872e-08,0.033342,-0.047909,0.013223,4.9546e-06,0.0034815
0.1,115,0.074481,-0.031477,0.0059047,0,1,0.002088,0.0050419,0.0042579,0.002088,-2.7714e-08,0.033315,-0.047923,0.013213,4.7247e-06,0.003479
0.1,116,0.074446,-0.032635,0.0057619,0,1,0.0020363,0.0049199,0.0041549,0.0020363,-2.6589e-08,0.033289,-0.047937,0.013203,4.5029e-06,0.0034766
0.1,117,0.074414,-0.033783,0.0056206,0,1,0.0019874,0.0047993,0.004053,0.0019874,-2.5495e-08,0.033264,-0.04795,0.013195,4.2885e-06,0.0034743
0.1,118,0.074384,-0.034921,0.0054808,0,1,0.0019414,0.0046799,0.0039522,0.0019414,-2.4431e-08,0.033241,-0.047962,0.013186,4.081e-06,0.0034722
0.1,119,0.074355,-0.036048,0.0053421,0,1,0.0018983,0.0045615,0.0038522,0.0018983,-2.3393e-08,0.033219,-0.047973,0.013178,3.88e-06,0.0034702
0.1,120,0.074329,-0.037164,0.0052044,0,1,0.0018583,0.0044439,0.0037529,0.0018583,-2.2381e-08,0.033199,-0.047984,0.013171,3.6851e-06,0.0034683
0.1,121,0.074304,-0.038269,0.0050673,0,1,0.0018213,0.0043269,0.0036541,0.0018213,-2.1391e-08,0.03318,-0.047994,0.013164,3.4958e-06,0.0034666
0.1,122,0.074282,-0.039363,0.0049308,0,1,0.0017873,0.0042103,0.0035556,0.0017873,-2.0423e-08,0.033163,-0.048003,0.013158,3.3118e-06,0.003465
0.1,123,0.074261,-0.040446,0.0047944,0,1,0.0017564,0.0040938,0.0034572,0.0017564,-1.9475e-08,0.033148,-0.048011,0.013153,3.1328e-06,0.0034636
0.1,124,0.074243,-0.041516,0.004658,0,1,0.0017286,0.0039774,0.0033589,0.0017286,-1.8544e-08,0.033134,-0.048018,0.013148,2.9586e-06,0.0034623
0.1,125,0.074226,-0.042575,0.0045214,0,1,0.0017037,0.0038607,0.0032604,0.0017037,-1.7631e-08,0.033121,-0.048025,0.013143,2.7888e-06,0.0034612
0.1,126,0.074212,-0.043621,0.0043844,0,1,0.0016817,0.0037437,0.0031616,0.0016817,-1.6734e-08,0.03311,-0.048031,0.013139,2.6233e-06,0.0034602
0.1,127,0.074199,-0.044654,0.0042468,0,1,0.0016626,0.0036262,0.0030623,0.0016626,-1.5852e-08,0.033101,-0.048036,0.013136,2.462e-06,0.0034593
0.1,128,0.074188,-0.045674,0.0041103,0,1,0.0016448,0.0035097,0.002964,0.0016448,-1.4997e-08,0.033092,-0.04804,0.013132,2.307e-06,0.0034585
0.1,129,0.074176,-0.046681,0.0039765,0,1,0.0016272,0.0033954,0.0028674,0.0016272,-1.4177e-08,0.033083,-0.048045,0.013129,2.1598e-06,0.0034576
0.1,130,0.074165,-0.047672,0.003845,0,1,0.0016097,0.0032831,0.0027726,0.0016097,-1.339e-08,0.033074,-0.04805,0.013126,2.02e-06,0.0034568
0.1,131,0.074153,-0.048649,0.0037156,0,1,0.0015923,0.0031726,0.0026793,0.0015923,-1.2634e-08,0.033066,-0.048054,0.013123,1.8868e-06,0.003456
0.1,132,0.074142,-0.04961,0.003588,0,1,0.0015748,0.0030637,0.0025873,0.0015748,-1.1907e-08,0.033057,-0.048059,0.01312,1.7601e-06,0.0034552
0.1,133,0.07413,-0.050556,0.0034622,0,1,0.0015572,0.0029563,0.0024966,0.0015572,-1.1206e-08,0.033048,-0.048064,0.013117,1.6392e-06,0.0034544
0.1,134,0.074118,-0.051487,0.0033378,0,1,0.0015393,0.0028501,0.0024069,0.0015393,-1.0531e-08,0.033039,-0.048068,0.013113,1.524e-06,0.0034536
0.1,135,0.074106,-0.052401,0.0032147,0,1,0.0015212,0.002745,0.0023181,0.0015212,-9.8801e-09,0.03303,-0.048073,0.01311,1.4141e-06,0.0034528
0.1,136,0.074094,-0.053299,0.0030927,0,1,0.0015027,0.0026408,0.0022302,0.0015027,-9.2522e-09,0.033021,-0.048078,0.013107,1.3093e-06,0.0034519
0.1,137,0.074081,-0.05418,0.0029718,0,1,0.0014837,0.0025376,0.002143,0.0014837,-8.6462e-09,0.033011,-0.048083,0.013103,1.2093e-06,0.003451
0.1,138,0.074068,-0.055044,0.0028517,0,1,0.0014641,0.002435,0.0020564,0.0014641,-8.0615e-09,0.033001,-0.048088,0.0131,1.1139e-06,0.0034501
0.1,139,0.074055,-0.05589,0.0027325,0,1,0.0014437,0.0023332,0.0019704,0.0014437,-7.4972e-09,0.032991,-0.048094,0.013096,1.023e-06,0.0034492
0.1,140,0.074041,-0.056719,0.0026138,0,1,0.0014225,0.0022319,0.0018848,0.0014225,-6.9529e-09,0.032981,-0.048099,0.013092,9.3648e-07,0.0034482
0.1,141,0.074026,-0.057529,0.0024958,0,1,0.0014004,0.0021311,0.0017997,0.0014004,-6.4283e-09,0.032969,-0.048105,0.013088,8.5415e-07,0.0034472
0.1,142,0.074011,-0.058321,0.0023783,0,1,0.0013771,0.0020308,0.001715,0.0013771,-5.9229e-09,0.032958,-0.048111,0.013084,7.7594e-07,0.0034461
0.1,143,0.073994,-0.059095,0.0022613,0,1,0.0013525,0.0019309,0.0016306,0.0013525,-5.4367e-09,0.032945,-0.048118,0.01308,7.0177e-07,0.0034449
0.1,144,0.073977,-0.059849,0.0021448,0,1,0.0013265,0.0018314,0.0015466,0.0013265,-4.9696e-09,0.032932,-0.048125,0.013075,6.3159e-07,0.0034437
0.1,145,0.073959,-0.060584,0.0020287,0,1,0.001299,0.0017323,0.0014629,0.001299,-4.5215e-09,0.032918,-0.048132,0.01307,5.6535e-07,0.0034424
0.1,146,0.073939,-0.061299,0.0019131,0,1,0.0012697,0.0016335,0.0013795,0.0012697,-4.0927e-09,0.032904,-0.04814,0.013064,5.03e-07,0.0034411
0.1,147,0.073919,-0.061993,0.0017981,0,1,0.0012385,0.0015353,0.0012966,0.0012385,-3.6837e-09,0.032888,-0.048148,0.013059,4.4457e-07,0.0034396
0.1,148,0.073897,-0.062668,0.0016861,0,1,0.0012063,0.0014397,0.0012158,0.0012063,-3.3026e-09,0.032872,-0.048157,0.013053,3.9114e-07,0.0034381
0.1,149,0.073875,-0.063324,0.001578,0,1,0.0011733,0.0013474,0.0011379,0.0011733,-2.9512e-09,0.032855,-0.048166,0.013047,3.4279e-07,0.0034366
0.1,150,0.073853,-0.063959,0.0014738,0,1,0.0011398,0.0012585,0.0010628,0.0011398,-2.6281e-09,0.032838,-0.048175,0.013041,2.9921e-07,0.003435
0.1,151,0.07383,-0.064574,0.0013736,0,1,0.0011058,0.0011729,0.00099051,0.0011058,-2.3319e-09,0.032821,-0.048184,0.013035,2.6006e-07,0.0034335
0.1,152,0.073807,-0.065168,0.0012773,0,1,0.0010714,0.0010907,0.00092108,0.0010714,-2.0612e-09,0.032804,-0.048193,0.013028,2.2501e-07,0.0034319
0.1,153,0.073784,-0.065742,0.001185,0,1,0.0010367,0.0010118,0.00085449,0.0010367,-1.8145e-09,0.032786,-0.048202,0.013022,1.9377e-07,0.0034302
0.1,154,0.073761,-0.066296,0.0010966,0,1,0.0010018,0.00093632,0.00079073,0.0010018,-1.5907e-09,0.032769,-0.048211,0.013016,1.6604e-07,0.0034286
0.1,155,0.073738,-0.066829,0.001012,0,1,0.00096688,0.00086417,0.00072979,0.00096688,-1.3881e-09,0.032751,-0.048221,0.013009,1.4152e-07,0.003427
0.1,156,0.073714,-0.067341,0.00093144,0,1,0.00093192,0.00079534,0.00067166,0.00093192,-1.2056e-09,0.032734,-0.04823,0.013003,1.1995e-07,0.0034254
0.1,157,0.073691,-0.067833,0.00085471,0,1,0.00089707,0.00072982,0.00061633,0.00089707,-1.0418e-09,0.032716,-0.048239,0.012997,1.0106e-07,0.0034237
0.1,158,0.073668,-0.068304,0.00078182,0,1,0.00086243,0.00066758,0.00056377,0.00086243,-8.9546e-10,0.032699,-0.048249,0.01299,8.4612e-08,0.0034221
0.1,159,0.073645,-0.068754,0.00071274,0,1,0.00082811,0.0006086,0.00051396,0.00082811,-7.6526e-10,0.032681,-0.048258,0.012984,7.0363e-08,0.0034205
0.1,160,0.073622,-0.069183,0.00064743,0,1,0.0007942,0.00055283,0.00046686,0.0007942,-6.5e-10,0.032664,-0.048267,0.012978,5.8094e-08,0.0034189
0.1,161,0.0736,-0.06959,0.00058584,0,1,0.0007608,0.00050024,0.00042245,0.0007608,-5.4849e-10,0.032647,-0.048276,0.012972,4.7595e-08,0.0034174
0.1,162,0.073578,-0.069977,0.00052792,0,1,0.00072803,0.00045078,0.00038068,0.00072803,-4.5958e-10,0.032631,-0.048284,0.012966,3.8671e-08,0.0034158
0.1,163,0.073557,-0.070343,0.0004736,0,1,0.00069597,0.0004044,0.00034151,0.00069597,-3.8217e-10,0.032615,-0.048293,0.01296,3.114e-08,0.0034144
0.1,164,0.073536,-0.070687,0.00042281,0,1,0.00066474,0.00036103,0.00030489,0.00066474,-3.1518e-10,0.032599,-0.048301,0.012954,2.4834e-08,0.0034129
0.1,165,0.073516,-0.071011,0.00037548,0,1,0.00063443,0.00032062,0.00027076,0.00063443,-2.5761e-10,0.032584,-0.048309,0.012949,1.9596e-08,0.0034115
0.1,166,0.073496,-0.071313,0.00033152,0,1,0.00060515,0.00028308,0.00023906,0.00060515,-2.0849e-10,0.032569,-0.048317,0.012943,1.5284e-08,0.0034101
0.1,167,0.073477,-0.071594,0.00029084,0,1,0.000577,0.00024834,0.00020972,0.000577,-1.669e-10,0.032555,-0.048325,0.012938,1.1769e-08,0.0034088
0.1,168,0.073459,-0.071854,0.00025332,0,1,0.00055008,0.00021631,0.00018267,0.00055008,-1.3199e-10,0.032541,-0.048332,0.012933,8.9326e-09,0.0034076
0.1,169,0.073442,-0.072093,0.00021887,0,1,0.00052449,0.00018688,0.00015782,0.00052449,-1.0296e-10,0.032528,-0.048339,0.012929,6.671e-09,0.0034064
0.1,170,0.073426,-0.07231,0.00018734,0,1,0.00050032,0.00015997,0.00013509,0.00050032,-7.9046e-11,0.032516,-0.048345,0.012924,4.8899e-09,0.0034052
